index,Total Energy(kWh)
2020-01-01 00:00:00,4.03
2020-01-01 00:15:00,4.035781249999999
2020-01-01 00:30:00,4.038749999999999
2020-01-01 00:45:00,4.03984375
2020-01-01 01:00:00,4.04
2020-01-01 01:15:00,4.0353125
2020-01-01 01:30:00,4.025
2020-01-01 01:45:00,4.0146875
2020-01-01 02:00:00,4.01
2020-01-01 02:15:00,4.042812499999999
2020-01-01 02:30:00,4.114999999999999
2020-01-01 02:45:00,4.1871875
2020-01-01 03:00:00,4.22
2020-01-01 03:15:00,4.22
2020-01-01 03:30:00,4.22
2020-01-01 03:45:00,4.22
2020-01-01 04:00:00,4.22
2020-01-01 04:15:00,4.2215625
2020-01-01 04:30:00,4.225
2020-01-01 04:45:00,4.228437500000001
2020-01-01 05:00:00,4.23
2020-01-01 05:15:00,4.2284375
2020-01-01 05:30:00,4.2250000000000005
2020-01-01 05:45:00,4.221562499999999
2020-01-01 06:00:00,4.22
2020-01-01 06:15:00,4.22078125
2020-01-01 06:30:00,4.222916666666667
2020-01-01 06:45:00,4.22609375
2020-01-01 07:00:00,4.23
2020-01-01 07:15:00,4.2371428571428575
2020-01-01 07:30:00,4.249047619047619
2020-01-01 07:45:00,4.263928571428572
2020-01-01 08:00:00,4.28
2020-01-01 08:15:00,4.299411272321429
2020-01-01 08:30:00,4.323191964285715
2020-01-01 08:45:00,4.347876674107143
2020-01-01 09:00:00,4.37
2020-01-01 09:15:00,4.390553385416667
2020-01-01 09:30:00,4.410954861111111
2020-01-01 09:45:00,4.428378906250001
2020-01-01 10:00:00,4.44
2020-01-01 10:15:00,4.447500000000001
2020-01-01 10:30:00,4.453888888888889
2020-01-01 10:45:00,4.458333333333333
2020-01-01 11:00:00,4.46
2020-01-01 11:15:00,4.4584375
2020-01-01 11:30:00,4.455
2020-01-01 11:45:00,4.4515625
2020-01-01 12:00:00,4.45
2020-01-01 12:15:00,4.4515625000000005
2020-01-01 12:30:00,4.455
2020-01-01 12:45:00,4.4584375000000005
2020-01-01 13:00:00,4.46
2020-01-01 13:15:00,4.46
2020-01-01 13:30:00,4.46
2020-01-01 13:45:00,4.46
2020-01-01 14:00:00,4.46
2020-01-01 14:15:00,4.4553125
2020-01-01 14:30:00,4.445
2020-01-01 14:45:00,4.4346875
2020-01-01 15:00:00,4.43
2020-01-01 15:15:00,4.4315625
2020-01-01 15:30:00,4.435
2020-01-01 15:45:00,4.438437500000001
2020-01-01 16:00:00,4.44
2020-01-01 16:15:00,4.4375625
2020-01-01 16:30:00,4.431
2020-01-01 16:45:00,4.421437500000001
2020-01-01 17:00:00,4.41
2020-01-01 17:15:00,4.3873125
2020-01-01 17:30:00,4.3515
