index,Solar Zenith Angle,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,DHI,DNI,GHI,Energy Output(kWh)
2020-01-01 00:00:00,138.2,0.0,0.0,0.0,50.85,0.0,0.0,0.0,0.0
2020-01-01 00:15:00,137.77351123595506,0.0,0.0,0.0,52.82072985197369,0.0,0.0,0.0,0.0
2020-01-01 00:30:00,136.64269662921348,0.0,0.0,0.0,54.54027960526315,0.0,0.0,0.0,0.0
2020-01-01 00:45:00,135.03053370786515,0.0,0.0,0.0,55.809689555921054,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,133.16,0.0,0.0,0.0,56.43,0.0,0.0,0.0,0.0
2020-01-01 01:15:00,130.29593002270477,0.0,0.0,0.0,56.59671413260354,0.0,0.0,0.0,0.0
2020-01-01 01:30:00,126.08787331897304,0.0,0.0,0.0,56.68679689746909,0.0,0.0,0.0,0.0
2020-01-01 01:45:00,121.3358799557548,0.0,0.0,0.0,56.773481213600085,0.0,0.0,0.0,0.0
2020-01-01 02:00:00,116.84,0.0,0.0,0.0,56.93,0.0,0.0,0.0,0.0
2020-01-01 02:15:00,112.6661153904752,0.0,0.0,0.0,57.54516393442623,0.0,0.0,0.0,0.0
2020-01-01 02:30:00,108.43661427097358,0.0,0.0,0.0,58.61792349726775,0.0,0.0,0.0,0.0
2020-01-01 02:45:00,104.28630601598516,0.0,0.0,0.0,59.63672131147541,0.0,0.0,0.0,0.0
2020-01-01 03:00:00,100.35,0.0,0.0,0.0,60.09,0.0,0.0,0.0,0.0
2020-01-01 03:15:00,96.63295824469002,0.0,0.0,0.0,59.40250841493269,0.0,0.0,0.0,0.0
2020-01-01 03:30:00,93.0564237574936,0.0,0.0,0.0,57.691689106487146,0.0,0.0,0.0,0.0
2020-01-01 03:45:00,89.62917739155037,0.0,0.0,0.0,55.485025244798045,0.0,0.0,0.0,0.0
2020-01-01 04:00:00,86.36,0.0,0.0,0.0,53.31,0.0,0.0,0.0,0.0
2020-01-01 04:15:00,83.32437070134408,10.8285631766786,56.28970029022776,20.048342271012427,51.09254428139384,0.5271834285403137,0.0,0.5176410556240197,0.013125
2020-01-01 04:30:00,80.4763711568916,35.79366847114294,188.0617007739407,69.44807938936647,48.5834962966912,2.0766558094408367,0.0,2.041209481664053,0.0466666666666666
2020-01-01 04:45:00,77.64268603399334,63.6144395300358,339.67035087068336,132.08127681303728,46.04770016364295,4.600300285620942,0.0,4.526673166872059,0.091875
2020-01-01 05:00:00,74.65,83.01,455.47,191.83,43.75,8.05,0.0,7.93,0.14
2020-01-01 05:15:00,71.45097265082781,93.31154350823682,533.0659506044794,247.60128511954915,41.72670782593954,48.44032471437907,2.127966314474707,35.53815415441112,0.189
2020-01-01 05:30:00,68.12838533596474,101.68478629758404,603.3417698264932,307.3070857641973,39.825758342195456,132.2333441905592,8.34791017193255,99.35833004175775,0.2473333333333333
2020-01-01 05:45:00,64.70410535311932,108.60063593813923,660.5692041352604,368.3368435267469,38.02942968735364,215.0521915714597,18.41389894342412,182.4268409082255,0.322
2020-01-01 06:00:00,61.2,114.53,699.02,428.08,36.32,252.52,32.08,267.78,0.42
2020-01-01 06:15:00,57.53751687031078,119.49758485861842,722.0405472872322,486.2906383930194,34.43787771108981,233.7309375,153.87071332451796,368.062151966035,0.5938333333333333
2020-01-01 06:30:00,53.72677392651551,123.62880249376975,739.0792339668205,544.2186993551793,32.46622805365376,192.39500000000004,404.1818892092463,490.0223176229371,0.8648888888888889
2020-01-01 06:45:00,49.92264401946248,127.5456188820362,753.5608036629985,601.4974106397497,30.90146436939082,151.0590625,656.5746204893517,607.8538244683707,1.1935
2020-01-01 07:00:00,46.28,131.87,768.91,657.76,30.24,132.27,784.61,695.75,1.54
2020-01-01 07:15:00,42.82129833031618,137.1081776286803,786.8352256298404,716.1337450812922,30.208968692557416,134.42790980363424,803.3770871553921,754.6260176783186,1.9162055837563448
2020-01-01 07:30:00,39.46207233956093,142.8421548681409,805.2560108140834,775.7752159009322,30.194093444874888,139.70692614302462,815.16266451007,803.7555947682343,2.347659334461365
2020-01-01 07:45:00,36.19681017902521,148.30755467353106,821.9137905912847,830.3615787701061,30.17967147475491,146.3149794109027,824.3244096097129,844.8698744740328,2.815283417935702
2020-01-01 08:00:00,33.02,152.74,834.55,873.57,30.15,152.46,835.22,879.7,3.3
2020-01-01 08:15:00,29.86023065545338,155.92756140624303,842.9377723487627,907.0577382890316,29.96429255882301,158.65227082673988,851.297228122345,912.0337635106192,3.791733523456239
2020-01-01 08:30:00,26.737536552381965,158.51898801125665,849.398157026043,936.243796256768,29.568143977999576,165.5282411573556,869.487536108751,941.9416065241708,4.306052509250478
2020-01-01 08:45:00,23.78357417311957,161.04092061064196,855.4944631903018,960.4479560961204,29.075423408176352,171.48509090929352,884.3740760407817,965.5786462756372,4.862345240419479
2020-01-01 09:00:00,21.13,164.02,862.79,978.99,28.6,174.92,890.54,979.1,5.48
2020-01-01 09:15:00,18.4355968010355,168.56523734036892,874.0350810416963,993.9974318515732,28.135316571468017,176.08658848550064,889.9081745136853,985.7632467563903,6.360824175824176
2020-01-01 09:30:00,15.70525271203156,174.1665998581057,887.8331275926191,1007.1797382704152,27.629662634385408,176.71123722876217,888.027632036494,991.085941561236,7.447399267399267
2020-01-01 09:45:00,13.589782267011834,178.92216244678968,899.5271103472322,1017.22967555405,27.129177380110097,177.40026735764263,884.9207735410558,994.6131655854634,8.370274725274726
2020-01-01 10:00:00,12.74,180.93,904.46,1022.84,26.68,178.76,880.61,995.89,8.76
2020-01-01 10:15:00,13.239148223645897,180.2971875,902.7426133725104,1025.569245696034,26.228544161676645,228.174645716432,750.4429764589443,928.799375,8.577346754807692
2020-01-01 10:30:00,14.522728596389053,178.905,898.1228023266947,1027.7323850631417,25.76592814371257,335.2518643021035,470.4523679635059,781.2,8.124591346153846
2020-01-01 10:45:00,16.269944670937683,177.5128125,891.3990901175316,1029.156831898678,25.40534805389221,443.93315073672335,191.6880754863147,633.600625,7.544540264423077
2020-01-01 11:00:00,18.16,176.88,883.37,1029.67,25.26,498.16,65.2,566.51,6.98
