index,Total Energy(kWh)
2020-01-01 00:00:00,8.3
2020-01-01 00:15:00,8.21282820659269
2020-01-01 00:30:00,7.992958550913838
2020-01-01 00:45:00,7.684109619778068
2020-01-01 01:00:00,7.33
2020-01-01 01:15:00,6.766245544229024
2020-01-01 01:30:00,5.950488553105074
2020-01-01 01:45:00,5.109487285428587
2020-01-01 02:00:00,4.47
2020-01-01 02:15:00,3.9954188829787234
2020-01-01 02:30:00,3.553427895981088
2020-01-01 02:45:00,3.227222960992908
2020-01-01 03:00:00,3.1
2020-01-01 03:15:00,3.5734702970297034
2020-01-01 03:30:00,4.665920792079208
2020-01-01 03:45:00,5.88541089108911
2020-01-01 04:00:00,6.74
2020-01-01 04:15:00,7.220469466053748
2020-01-01 04:30:00,7.630593493635079
2020-01-01 04:45:00,7.947920774398868
2020-01-01 05:00:00,8.15
2020-01-01 05:15:00,8.278400595238095
2020-01-01 05:30:00,8.383763492063494
2020-01-01 05:45:00,8.457244642857145
2020-01-01 06:00:00,8.49
2020-01-01 06:15:00,8.496850961538462
2020-01-01 06:30:00,8.500491452991453
2020-01-01 06:45:00,8.503886217948716
2020-01-01 07:00:00,8.51
2020-01-01 07:15:00,8.529737293956044
2020-01-01 07:30:00,8.563337912087912
2020-01-01 07:45:00,8.597769574175823
2020-01-01 08:00:00,8.62
2020-01-01 08:15:00,8.62890625
2020-01-01 08:30:00,8.634464285714285
2020-01-01 08:45:00,8.640290178571428
2020-01-01 09:00:00,8.65
2020-01-01 09:15:00,8.680632142857144
2020-01-01 09:30:00,8.733828571428573
2020-01-01 09:45:00,8.790110714285715
2020-01-01 10:00:00,8.83
2020-01-01 10:15:00,8.851252205882354
2020-01-01 10:30:00,8.867305882352941
2020-01-01 10:45:00,8.882206617647059
2020-01-01 11:00:00,8.9
2020-01-01 11:15:00,8.927205882352942
2020-01-01 11:30:00,8.96029411764706
2020-01-01 11:45:00,8.988235294117649
2020-01-01 12:00:00,9.0
2020-01-01 12:15:00,8.986538461538462
2020-01-01 12:30:00,8.95576923076923
2020-01-01 12:45:00,8.922115384615385
2020-01-01 13:00:00,8.9
2020-01-01 13:15:00,8.888822115384615
2020-01-01 13:30:00,8.87923076923077
2020-01-01 13:45:00,8.872524038461538
2020-01-01 14:00:00,8.87
2020-01-01 14:15:00,8.8778125
2020-01-01 14:30:00,8.895
2020-01-01 14:45:00,8.9121875
2020-01-01 15:00:00,8.92
2020-01-01 15:15:00,8.916875
2020-01-01 15:30:00,8.91
2020-01-01 15:45:00,8.903125
2020-01-01 16:00:00,8.9
2020-01-01 16:15:00,8.901875
2020-01-01 16:30:00,8.906666666666666
2020-01-01 16:45:00,8.913124999999999
2020-01-01 17:00:00,8.92
2020-01-01 17:15:00,8.928125
2020-01-01 17:30:00,8.938333333333334
2020-01-01 17:45:00,8.949375000000002
2020-01-01 18:00:00,8.96
2020-01-01 18:15:00,8.968402777777778
2020-01-01 18:30:00,8.97574074074074
2020-01-01 18:45:00,8.985208333333333
2020-01-01 19:00:00,9.0
2020-01-01 19:15:00,9.088541666666664
2020-01-01 19:30:00,9.25925925925926
2020-01-01 19:45:00,9.42534722222222
2020-01-01 20:00:00,9.5
2020-01-01 20:15:00,9.4640625
2020-01-01 20:30:00,9.385000000000002
2020-01-01 20:45:00,9.3059375
2020-01-01 21:00:00,9.27
2020-01-01 21:15:00,9.2934375
2020-01-01 21:30:00,9.345
2020-01-01 21:45:00,9.3965625
2020-01-01 22:00:00,9.42
2020-01-01 22:15:00,9.350552631578948
2020-01-01 22:30:00,9.186473684210528
2020-01-01 22:45:00,8.994157894736842
2020-01-01 23:00:00,8.84
2020-01-01 23:15:00,8.74689267058979
2020-01-01 23:30:00,8.67382782332716
2020-01-01 23:45:00,8.591349064400953
2020-01-02 00:00:00,8.47
2020-01-02 00:15:00,8.237525879634468
2020-01-02 00:30:00,7.865672027433956
2020-01-02 00:45:00,7.390982161516468
2020-01-02 01:00:00,6.85
2020-01-02 01:15:00,5.99120238481943
2020-01-02 01:30:00,4.815986762795105
2020-01-02 01:45:00,3.7402777593732255
2020-01-02 02:00:00,3.18
2020-01-02 02:15:00,3.0315446650124067
2020-01-02 02:30:00,2.918039702233251
2020-01-02 02:45:00,2.845514888337469
2020-01-02 03:00:00,2.82
2020-01-02 03:15:00,3.129048757170172
2020-01-02 03:30:00,3.874130019120458
2020-01-02 03:45:00,4.782146271510516
2020-01-02 04:00:00,5.58
2020-01-02 04:15:00,6.303801201893739
2020-01-02 04:30:00,7.064229909957555
2020-01-02 04:45:00,7.700043663042594
2020-01-02 05:00:00,8.05
2020-01-02 05:15:00,8.174270255843574
2020-01-02 05:30:00,8.257273873738887
2020-01-02 05:45:00,8.32414055476476
2020-01-02 06:00:00,8.4
2020-01-02 06:15:00,8.49623550124275
2020-01-02 06:30:00,8.597895608947805
2020-01-02 06:45:00,8.690607912178956
2020-01-02 07:00:00,8.76
2020-01-02 07:15:00,8.809199054621848
2020-01-02 07:30:00,8.850756302521008
2020-01-02 07:45:00,8.884435399159663
2020-01-02 08:00:00,8.91
2020-01-02 08:15:00,8.931428571428572
2020-01-02 08:30:00,8.950714285714286
2020-01-02 08:45:00,8.964642857142858
2020-01-02 09:00:00,8.97
2020-01-02 09:15:00,8.968
2020-01-02 09:30:00,8.963000000000001
2020-01-02 09:45:00,8.956499999999998
2020-01-02 10:00:00,8.95
2020-01-02 10:15:00,8.941937499999998
2020-01-02 10:30:00,8.932
2020-01-02 10:45:00,8.923562500000001
2020-01-02 11:00:00,8.92
2020-01-02 11:15:00,8.935625
2020-01-02 11:30:00,8.969999999999999
2020-01-02 11:45:00,9.004375
2020-01-02 12:00:00,9.02
2020-01-02 12:15:00,9.002812500000001
2020-01-02 12:30:00,8.965
2020-01-02 12:45:00,8.9271875
2020-01-02 13:00:00,8.91
2020-01-02 13:15:00,8.9459375
2020-01-02 13:30:00,9.025
2020-01-02 13:45:00,9.1040625
2020-01-02 14:00:00,9.14
2020-01-02 14:15:00,9.115000000000002
2020-01-02 14:30:00,9.06
2020-01-02 14:45:00,9.005
2020-01-02 15:00:00,8.98
2020-01-02 15:15:00,9.002451171875
2020-01-02 15:30:00,9.055703125
2020-01-02 15:45:00,9.118603515625
2020-01-02 16:00:00,9.17
2020-01-02 16:15:00,9.212021484375
2020-01-02 16:30:00,9.254296875
2020-01-02 16:45:00,9.286923828125
2020-01-02 17:00:00,9.3
2020-01-02 17:15:00,9.271562500000002
2020-01-02 17:30:00,9.206666666666669
2020-01-02 17:45:00,9.1359375
2020-01-02 18:00:00,9.09
2020-01-02 18:15:00,9.0675
2020-01-02 18:30:00,9.048333333333334
2020-01-02 18:45:00,9.035
2020-01-02 19:00:00,9.03
2020-01-02 19:15:00,9.062743055555556
2020-01-02 19:30:00,9.13648148148148
2020-01-02 19:45:00,9.214479166666669
2020-01-02 20:00:00,9.26
2020-01-02 20:15:00,9.275833333333331
2020-01-02 20:30:00,9.28851851851852
2020-01-02 20:45:00,9.296944444444444
2020-01-02 21:00:00,9.3
2020-01-02 21:15:00,9.265099734042554
2020-01-02 21:30:00,9.182765957446808
2020-01-02 21:45:00,9.08654920212766
2020-01-02 22:00:00,9.01
2020-01-02 22:15:00,8.962803995546759
2020-01-02 22:30:00,8.924675903018308
2020-01-02 22:45:00,8.884209858980702
2020-01-02 23:00:00,8.83
2020-01-02 23:15:00,8.720846656976743
2020-01-02 23:30:00,8.565058139534884
2020-01-02 23:45:00,8.42549055232558
2020-01-03 00:00:00,8.365
2020-01-03 00:15:00,8.365
2020-01-03 00:30:00,8.365
2020-01-03 00:45:00,8.365
2020-01-03 01:00:00,8.365
2020-01-03 01:15:00,8.356349431818181
2020-01-03 01:30:00,8.333181818181819
2020-01-03 01:45:00,8.299673295454546
2020-01-03 02:00:00,8.26
2020-01-03 02:15:00,8.175795454545455
2020-01-03 02:30:00,8.04431818181818
2020-01-03 02:45:00,7.923181818181818
2020-01-03 03:00:00,7.87
2020-01-03 03:15:00,7.887868852459016
2020-01-03 03:30:00,7.930983606557376
2020-01-03 03:45:00,7.983606557377048
2020-01-03 04:00:00,8.03
2020-01-03 04:15:00,8.07404969262295
2020-01-03 04:30:00,8.121516393442622
2020-01-03 04:45:00,8.159474897540985
2020-01-03 05:00:00,8.175
2020-01-03 05:15:00,8.175
2020-01-03 05:30:00,8.175
2020-01-03 05:45:00,8.175
2020-01-03 06:00:00,8.175
2020-01-03 06:15:00,8.226164504716982
2020-01-03 06:30:00,8.348522012578616
2020-01-03 06:45:00,8.495368514150943
2020-01-03 07:00:00,8.62
2020-01-03 07:15:00,8.727197275322741
2020-01-03 07:30:00,8.837070092684542
2020-01-03 07:45:00,8.925907863704072
2020-01-03 08:00:00,8.97
2020-01-03 08:15:00,8.982458881578948
2020-01-03 08:30:00,8.991907894736842
2020-01-03 08:45:00,8.997902960526316
2020-01-03 09:00:00,9.0
2020-01-03 09:15:00,8.985937499999999
2020-01-03 09:30:00,8.955000000000002
2020-01-03 09:45:00,8.9240625
2020-01-03 10:00:00,8.91
2020-01-03 10:15:00,8.925234375
2020-01-03 10:30:00,8.963125
2020-01-03 10:45:00,9.011953125000002
2020-01-03 11:00:00,9.06
2020-01-03 11:15:00,9.117421875
2020-01-03 11:30:00,9.186875
2020-01-03 11:45:00,9.245390625
2020-01-03 12:00:00,9.27
2020-01-03 12:15:00,9.25125
2020-01-03 12:30:00,9.21
2020-01-03 12:45:00,9.16875
2020-01-03 13:00:00,9.15
2020-01-03 13:15:00,9.1703125
2020-01-03 13:30:00,9.214999999999998
2020-01-03 13:45:00,9.259687499999998
2020-01-03 14:00:00,9.28
2020-01-03 14:15:00,9.273437499999998
2020-01-03 14:30:00,9.2575
2020-01-03 14:45:00,9.2378125
2020-01-03 15:00:00,9.22
2020-01-03 15:15:00,9.2021875
2020-01-03 15:30:00,9.1825
2020-01-03 15:45:00,9.1665625
2020-01-03 16:00:00,9.16
2020-01-03 16:15:00,9.185
2020-01-03 16:30:00,9.24
2020-01-03 16:45:00,9.295
2020-01-03 17:00:00,9.32
2020-01-03 17:15:00,9.278
2020-01-03 17:30:00,9.184666666666663
2020-01-03 17:45:00,9.089
2020-01-03 18:00:00,9.04
2020-01-03 18:15:00,9.031625
2020-01-03 18:30:00,9.025333333333332
2020-01-03 18:45:00,9.021375
2020-01-03 19:00:00,9.02
2020-01-03 19:15:00,9.047272727272729
2020-01-03 19:30:00,9.112727272727271
2020-01-03 19:45:00,9.19181818181818
2020-01-03 20:00:00,9.26
2020-01-03 20:15:00,9.321931818181818
2020-01-03 20:30:00,9.387272727272729
2020-01-03 20:45:00,9.438977272727271
2020-01-03 21:00:00,9.46
2020-01-03 21:15:00,9.433076923076923
2020-01-03 21:30:00,9.364871794871794
2020-01-03 21:45:00,9.274230769230767
2020-01-03 22:00:00,9.18
2020-01-03 22:15:00,9.073067617866004
2020-01-03 22:30:00,8.942923904052936
2020-01-03 22:45:00,8.806318238213398
2020-01-03 23:00:00,8.68
2020-01-03 23:15:00,8.578835119458342
2020-01-03 23:30:00,8.48998504973837
2020-01-03 23:45:00,8.388642455149217
2020-01-04 00:00:00,8.25
2020-01-04 00:15:00,7.943833683070466
2020-01-04 00:30:00,7.479117985514113
2020-01-04 00:45:00,7.039843295200704
2020-01-04 01:00:00,6.81
2020-01-04 01:15:00,6.763251855085115
2020-01-04 01:30:00,6.737469081914738
2020-01-04 01:45:00,6.7129517677869925
2020-01-04 02:00:00,6.67
2020-01-04 02:15:00,6.522898706896552
2020-01-04 02:30:00,6.275632183908046
2020-01-04 02:45:00,6.043049568965517
2020-01-04 03:00:00,5.94
2020-01-04 03:15:00,6.23914737654321
2020-01-04 03:30:00,6.911893004115226
2020-01-04 03:45:00,7.6211921296296286
2020-01-04 04:00:00,8.03
2020-01-04 04:15:00,8.157578703703704
2020-01-04 04:30:00,8.252329218106993
2020-01-04 04:45:00,8.320915123456789
2020-01-04 05:00:00,8.37
2020-01-04 05:15:00,8.40349107142857
2020-01-04 05:30:00,8.426920634920636
2020-01-04 05:45:00,8.449389880952381
2020-01-04 06:00:00,8.48
2020-01-04 06:15:00,8.529385017421603
2020-01-04 06:30:00,8.593979094076657
2020-01-04 06:45:00,8.66158362369338
2020-01-04 07:00:00,8.72
2020-01-04 07:15:00,8.77455030487805
2020-01-04 07:30:00,8.829878048780488
2020-01-04 07:45:00,8.872766768292683
2020-01-04 08:00:00,8.89
2020-01-04 08:15:00,8.885312500000001
2020-01-04 08:30:00,8.875
2020-01-04 08:45:00,8.864687499999999
2020-01-04 09:00:00,8.86
2020-01-04 09:15:00,8.863984375000001
2020-01-04 09:30:00,8.873125
2020-01-04 09:45:00,8.883203125000001
2020-01-04 10:00:00,8.89
2020-01-04 10:15:00,8.893203125000001
2020-01-04 10:30:00,8.895625
2020-01-04 10:45:00,8.897734375
2020-01-04 11:00:00,8.9
2020-01-04 11:15:00,8.90221875
2020-01-04 11:30:00,8.904250000000001
2020-01-04 11:45:00,8.906656250000001
2020-01-04 12:00:00,8.91
2020-01-04 12:15:00,8.9185
2020-01-04 12:30:00,8.932
2020-01-04 12:45:00,8.9445
2020-01-04 13:00:00,8.95
2020-01-04 13:15:00,8.947999999999999
2020-01-04 13:30:00,8.943
2020-01-04 13:45:00,8.9365
2020-01-04 14:00:00,8.93
2020-01-04 14:15:00,8.923062499999999
2020-01-04 14:30:00,8.915
2020-01-04 14:45:00,8.9069375
2020-01-04 15:00:00,8.9
2020-01-04 15:15:00,8.8935
2020-01-04 15:30:00,8.887
2020-01-04 15:45:00,8.882000000000001
2020-01-04 16:00:00,8.88
2020-01-04 16:15:00,8.885437500000002
2020-01-04 16:30:00,8.8995
2020-01-04 16:45:00,8.9188125
2020-01-04 17:00:00,8.94
2020-01-04 17:15:00,8.968218749999998
2020-01-04 17:30:00,9.005916666666666
2020-01-04 17:45:00,9.04565625
2020-01-04 18:00:00,9.08
2020-01-04 18:15:00,9.1055859375
2020-01-04 18:30:00,9.127395833333336
2020-01-04 18:45:00,9.1505078125
2020-01-04 19:00:00,9.18
2020-01-04 19:15:00,9.2337109375
2020-01-04 19:30:00,9.3071875
2020-01-04 19:45:00,9.372070312500002
2020-01-04 20:00:00,9.4
2020-01-04 20:15:00,9.398409090909093
2020-01-04 20:30:00,9.39409090909091
2020-01-04 20:45:00,9.387727272727272
2020-01-04 21:00:00,9.38
2020-01-04 21:15:00,9.368703185019209
2020-01-04 21:30:00,9.350556978233037
2020-01-04 21:45:00,9.324632282330349
2020-01-04 22:00:00,9.29
2020-01-04 22:15:00,9.188654553726854
2020-01-04 22:30:00,9.007374584586168
2020-01-04 22:45:00,8.812407323152396
2020-01-04 23:00:00,8.67
2020-01-04 23:15:00,8.584330823752287
2020-01-04 23:30:00,8.513093807159656
2020-01-04 23:45:00,8.452809886987197
2020-01-05 00:00:00,8.4
2020-01-05 00:15:00,8.359638922888617
2020-01-05 00:30:00,8.329269685842513
2020-01-05 00:45:00,8.294265605875152
2020-01-05 01:00:00,8.24
2020-01-05 01:15:00,8.048190789473683
2020-01-05 01:30:00,7.71561403508772
2020-01-05 01:45:00,7.400230263157895
2020-01-05 02:00:00,7.26
2020-01-05 02:15:00,7.310507015306122
2020-01-05 02:30:00,7.433852040816326
2020-01-05 02:45:00,7.587771045918368
2020-01-05 03:00:00,7.73
2020-01-05 03:15:00,7.872708479943702
2020-01-05 03:30:00,8.03076002814919
2020-01-05 03:45:00,8.165931562280086
2020-01-05 04:00:00,8.24
2020-01-05 04:15:00,8.26368370502249
2020-01-05 04:30:00,8.278214017991006
2020-01-05 04:45:00,8.291137321964019
2020-01-05 05:00:00,8.31
2020-01-05 05:15:00,8.347813299232737
2020-01-05 05:30:00,8.399820971867008
2020-01-05 05:45:00,8.446918158567774
2020-01-05 06:00:00,8.47
2020-01-05 06:15:00,8.473327205882352
2020-01-05 06:30:00,8.475000000000001
2020-01-05 06:45:00,8.476672794117649
2020-01-05 07:00:00,8.48
2020-01-05 07:15:00,8.498101604278075
2020-01-05 07:30:00,8.536898395721927
2020-01-05 07:45:00,8.587245989304813
2020-01-05 08:00:00,8.64
2020-01-05 08:15:00,8.712386363636364
2020-01-05 08:30:00,8.805454545454545
2020-01-05 08:45:00,8.885795454545454
2020-01-05 09:00:00,8.92
2020-01-05 09:15:00,8.916919642857142
2020-01-05 09:30:00,8.909285714285716
2020-01-05 09:45:00,8.899508928571429
2020-01-05 10:00:00,8.89
2020-01-05 10:15:00,8.878928571428572
2020-01-05 10:30:00,8.865714285714285
2020-01-05 10:45:00,8.854642857142858
2020-01-05 11:00:00,8.85
2020-01-05 11:15:00,8.859
2020-01-05 11:30:00,8.880666666666666
2020-01-05 11:45:00,8.907
2020-01-05 12:00:00,8.93
2020-01-05 12:15:00,8.951437499999999
2020-01-05 12:30:00,8.974333333333334
2020-01-05 12:45:00,8.9925625
2020-01-05 13:00:00,9.0
2020-01-05 13:15:00,8.988333333333333
2020-01-05 13:30:00,8.962222222222222
2020-01-05 13:45:00,8.935
2020-01-05 14:00:00,8.92
2020-01-05 14:15:00,8.9159375
2020-01-05 14:30:00,8.912777777777777
2020-01-05 14:45:00,8.910729166666666
2020-01-05 15:00:00,8.91
2020-01-05 15:15:00,8.9115625
2020-01-05 15:30:00,8.915000000000001
2020-01-05 15:45:00,8.9184375
2020-01-05 16:00:00,8.92
2020-01-05 16:15:00,8.916875
2020-01-05 16:30:00,8.91
2020-01-05 16:45:00,8.903125
2020-01-05 17:00:00,8.9
2020-01-05 17:15:00,8.903076923076924
2020-01-05 17:30:00,8.911538461538463
2020-01-05 17:45:00,8.924230769230768
2020-01-05 18:00:00,8.94
2020-01-05 18:15:00,8.970359074519228
2020-01-05 18:30:00,9.02236778846154
2020-01-05 18:45:00,9.088192608173078
2020-01-05 19:00:00,9.16
2020-01-05 19:15:00,9.26623046875
2020-01-05 19:30:00,9.40609375
2020-01-05 19:45:00,9.52791015625
2020-01-05 20:00:00,9.58
2020-01-05 20:15:00,9.568190406976743
2020-01-05 20:30:00,9.53767441860465
2020-01-05 20:45:00,9.495821220930232
2020-01-05 21:00:00,9.45
2020-01-05 21:15:00,9.394639305385557
2020-01-05 21:30:00,9.322720318237456
2020-01-05 21:45:00,9.239441171970626
2020-01-05 22:00:00,9.15
2020-01-05 22:15:00,9.052468867481204
2020-01-05 22:30:00,8.942373120300754
2020-01-05 22:45:00,8.821090812969924
2020-01-05 23:00:00,8.69
2020-01-05 23:15:00,8.510636160714284
2020-01-05 23:30:00,8.292232142857143
2020-01-05 23:45:00,8.107712053571428
2020-01-06 00:00:00,8.03
2020-01-06 00:15:00,8.03
2020-01-06 00:30:00,8.03
2020-01-06 00:45:00,8.03
2020-01-06 01:00:00,8.03
2020-01-06 01:15:00,8.0471875
2020-01-06 01:30:00,8.085
2020-01-06 01:45:00,8.1228125
2020-01-06 02:00:00,8.14
2020-01-06 02:15:00,7.8228125
2020-01-06 02:30:00,7.125000000000001
2020-01-06 02:45:00,6.4271875000000005
2020-01-06 03:00:00,6.11
2020-01-06 03:15:00,6.428750000000001
2020-01-06 03:30:00,7.130000000000001
2020-01-06 03:45:00,7.831250000000001
2020-01-06 04:00:00,8.15
2020-01-06 04:15:00,8.15
2020-01-06 04:30:00,8.15
2020-01-06 04:45:00,8.15
2020-01-06 05:00:00,8.15
2020-01-06 05:15:00,8.195333333333332
2020-01-06 05:30:00,8.299222222222223
2020-01-06 05:45:00,8.4135
2020-01-06 06:00:00,8.49
2020-01-06 06:15:00,8.5305625
2020-01-06 06:30:00,8.565777777777777
2020-01-06 06:45:00,8.590604166666667
2020-01-06 07:00:00,8.6
2020-01-06 07:15:00,8.6
2020-01-06 07:30:00,8.6
2020-01-06 07:45:00,8.6
2020-01-06 08:00:00,8.6
2020-01-06 08:15:00,8.638921370967742
2020-01-06 08:30:00,8.726290322580644
2020-01-06 08:45:00,8.818014112903224
2020-01-06 09:00:00,8.87
2020-01-06 09:15:00,8.883798387096773
2020-01-06 09:30:00,8.892709677419354
2020-01-06 09:45:00,8.900266129032257
2020-01-06 10:00:00,8.91
2020-01-06 10:15:00,8.926125
2020-01-06 10:30:00,8.946000000000002
