index,Total Energy(kWh)
2020-01-01 00:00:00,1.76
2020-01-01 00:15:00,1.7694531249999998
2020-01-01 00:30:00,1.775625
2020-01-01 00:45:00,1.778984375
2020-01-01 01:00:00,1.78
2020-01-01 01:15:00,1.7753125
2020-01-01 01:30:00,1.7650000000000001
2020-01-01 01:45:00,1.7546875
2020-01-01 02:00:00,1.75
2020-01-01 02:15:00,1.821639030612245
2020-01-01 02:30:00,1.980204081632653
2020-01-01 02:45:00,2.141167091836735
2020-01-01 03:00:00,2.22
2020-01-01 03:15:00,2.226688021799629
2020-01-01 03:30:00,2.2299095547309835
2020-01-01 03:45:00,2.2331763102968463
2020-01-01 04:00:00,2.24
2020-01-01 04:15:00,2.324460795454546
2020-01-01 04:30:00,2.5271227272727277
2020-01-01 04:45:00,2.8012232954545455
2020-01-01 05:00:00,3.1
2020-01-01 05:15:00,3.561546590909091
2020-01-01 05:30:00,4.192763636363637
2020-01-01 05:45:00,4.750098863636364
2020-01-01 06:00:00,4.99
2020-01-01 06:15:00,4.8884375
2020-01-01 06:30:00,4.664999999999999
2020-01-01 06:45:00,4.4415625
2020-01-01 07:00:00,4.34
2020-01-01 07:15:00,4.448282674772036
2020-01-01 07:30:00,4.723753799392097
2020-01-01 07:45:00,5.0923480243161094
2020-01-01 08:00:00,5.48
2020-01-01 08:15:00,5.990578658376199
2020-01-01 08:30:00,6.648217354454057
2020-01-01 08:45:00,7.259247373304887
2020-01-01 09:00:00,7.63
2020-01-01 09:15:00,7.797938701923077
2020-01-01 09:30:00,7.929278846153847
2020-01-01 09:45:00,8.023479567307692
2020-01-01 10:00:00,8.08
2020-01-01 10:15:00,8.10826849489796
2020-01-01 10:30:00,8.125382653061225
2020-01-01 10:45:00,8.142305484693878
2020-01-01 11:00:00,8.17
2020-01-01 11:15:00,8.248996598639454
2020-01-01 11:30:00,8.377256235827664
2020-01-01 11:45:00,8.50188775510204
2020-01-01 12:00:00,8.57
2020-01-01 12:15:00,8.590312500000001
2020-01-01 12:30:00,8.606111111111112
2020-01-01 12:45:00,8.616354166666666
2020-01-01 13:00:00,8.62
2020-01-01 13:15:00,8.6112109375
2020-01-01 13:30:00,8.589062499999999
2020-01-01 13:45:00,8.5598828125
2020-01-01 14:00:00,8.53
2020-01-01 14:15:00,8.499782366071429
2020-01-01 14:30:00,8.465044642857142
2020-01-01 14:45:00,8.425284598214287
2020-01-01 15:00:00,8.38
2020-01-01 15:15:00,8.310691964285715
2020-01-01 15:30:00,8.220892857142855
2020-01-01 15:45:00,8.14314732142857
2020-01-01 16:00:00,8.11
2020-01-01 16:15:00,8.139687499999999
2020-01-01 16:30:00,8.205
2020-01-01 16:45:00,8.2703125
2020-01-01 17:00:00,8.3
2020-01-01 17:15:00,8.26484375
2020-01-01 17:30:00,8.185416666666669
2020-01-01 17:45:00,8.10078125
2020-01-01 18:00:00,8.05
