index,Solar Zenith Angle,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,DHI,DNI,GHI,Energy Output(kWh)
2020-01-01 00:00:00,138.12,0.0,0.0,0.0,59.05,0.0,0.0,0.0,0.0
2020-01-01 00:15:00,134.46273283955313,0.0,0.0,0.0,59.773378906249995,0.0,0.0,0.0,0.0
2020-01-01 00:30:00,131.06687090547496,0.0,0.0,0.0,60.513177083333325,0.0,0.0,0.0,0.0
2020-01-01 00:45:00,127.97507351865936,0.0,0.0,0.0,61.26888671874999,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,125.23,0.0,0.0,0.0,62.04,0.0,0.0,0.0,0.0
2020-01-01 01:15:00,123.01509737442618,0.0,0.0,0.0,62.985800781250006,0.0,0.0,0.0,0.0
2020-01-01 01:30:00,121.17441814275301,0.0,0.0,0.0,64.05432291666668,0.0,0.0,0.0,0.0
2020-01-01 01:45:00,119.24152983970338,0.0,0.0,0.0,64.92818359375002,0.0,0.0,0.0,0.0
2020-01-01 02:00:00,116.75,0.0,0.0,0.0,65.29,0.0,0.0,0.0,0.0
2020-01-01 02:15:00,112.86232561463028,0.0,0.0,0.0,65.08711229946525,0.0,0.0,0.0,0.0
2020-01-01 02:30:00,107.73502973547008,0.0,0.0,0.0,64.56229946524064,0.0,0.0,0.0,0.0
2020-01-01 02:45:00,102.39271898857483,0.0,0.0,0.0,63.841336898395724,0.0,0.0,0.0,0.0
2020-01-01 03:00:00,97.86,0.0,0.0,0.0,63.05,0.0,0.0,0.0,0.0
2020-01-01 03:15:00,94.34601181285574,3.004694782130543,19.652000382349364,3.8022176805294063,62.11203366665026,2.7247708759497375,0.0,2.8935822302743475,0.0
2020-01-01 03:30:00,91.22241906834476,10.593352752348114,69.48366768626498,14.143413814745083,60.896688708215336,9.9510556691993,0.0,10.524552614064927,0.0
2020-01-01 03:45:00,88.25761678966143,20.62783434639163,135.8085011470481,29.42540304158822,59.44799939567274,20.256812627849214,0.0,21.31824669082304,0.0
2020-01-01 04:00:00,85.22,30.97,204.94,48.05,57.81,32.22,0.0,33.7,0.0
2020-01-01 04:15:00,82.08788728011899,42.9221513282303,288.73295851034896,82.96214909806575,55.771399472008994,49.84288847009644,0.3786058099443504,50.68801383378836,0.019426229508196724
2020-01-01 04:30:00,78.97142511773632,57.487442379977026,393.28605806679394,139.95422522433216,53.26004160560262,75.61814725865577,1.4354488265182677,74.81130878489881,0.0718032786885246
2020-01-01 04:45:00,75.83675039648548,72.07901224173523,496.27862858984184,206.69918873843244,50.52866293639492,105.8593324178872,3.052067429833051,103.76144934355985,0.1482786885245902
2020-01-01 05:00:00,72.65,84.11,575.39,270.87,47.83,136.88,5.11,135.23,0.24
2020-01-01 05:15:00,69.44882947213752,93.57373421600539,630.4135229569615,332.0172647962356,44.948763331443175,169.17790721417637,9.405404396510495,171.13702513622368,0.37855784993694824
2020-01-01 05:30:00,66.23428786525834,102.08321484066468,677.0821793913487,395.88881753478285,41.84142844196566,204.71115842684708,17.34364271039785,213.40128982785728,0.5947608238755779
2020-01-01 05:45:00,62.91760232574999,109.48108804499161,716.9847461300615,459.4534615059386,39.018379331505315,241.98383042609424,28.220059669086282,259.71240960556224,0.8785833858764187
2020-01-01 06:00:00,59.41,115.61,751.71,519.68,36.99,279.5,41.33,307.76,1.22
2020-01-01 06:15:00,55.510700306212186,120.54928558967147,785.3184379473848,576.7122103112381,35.749505592461325,324.61115597596006,58.673679979209076,355.8913507483626,1.732603774708264
2020-01-01 06:30:00,51.30285248664082,124.72528151843692,817.3154781485077,632.0654739776886,34.80959802194537,375.57463864529785,83.84299635172312,406.123737782609,2.4634049376835754
2020-01-01 06:45:00,47.12357842374906,128.5011366879839,842.4572792753769,684.7660006552948,33.95989144045674,417.2533019919867,118.52081454837558,461.65175592555084,3.3025036318170993
2020-01-01 07:00:00,43.31,132.24,855.5,733.84,32.99,434.51,164.39,525.67,4.14
2020-01-01 07:15:00,39.9651397711925,136.63204707214496,859.3848237629559,781.5765326345602,31.69926117518858,391.48349625509996,292.46345135771884,614.9205390858291,5.0057943495889115
2020-01-01 07:30:00,36.86706269986996,141.3007085085733,861.5867966203795,828.1287814619244,30.24064228644214,296.18182334693324,510.0292127311954,726.1132155810709,5.943723012732454
2020-01-01 07:45:00,33.86545427861244,145.009015690715,863.6628711676134,869.3191395583265,28.934202254474627,199.27173876529986,723.1828677390743,832.3942842857773,6.864790169509769
2020-01-01 08:00:00,30.81,146.52,867.17,900.97,28.1,151.42,838.02,906.91,7.68
2020-01-01 08:15:00,27.374726598505926,145.9496875,876.5955758484042,923.1847450080523,27.68074467766758,145.69482373470007,869.321349302686,954.7120980091082,8.409318281056692
2020-01-01 08:30:00,23.73508630577904,144.695,891.7807287556676,940.8332440484189,27.370882865937073,141.46317665306674,893.4936993801653,995.8996372052903,9.100566188778107
2020-01-01 08:45:00,20.492902860162637,143.4403125,907.3130172850971,956.8876210645761,27.118079621238028,138.83994124490002,909.071699767562,1026.1898577988275,9.706531002110472
2020-01-01 09:00:00,18.25,142.87,917.78,974.32,26.87,137.94,914.59,1041.3,10.18
2020-01-01 09:15:00,16.74319425675676,143.24244407894736,923.7563527474173,997.5424244303715,26.578220930232558,138.34353718980714,913.077354854915,1046.8207904797348,10.578334478021977
2020-01-01 09:30:00,15.433672672672673,144.0981842105263,928.9350913310376,1023.7860439381082,26.27841860465116,139.5402658394857,908.6254462797734,1051.0462582042087,10.945741758241759
2020-01-01 09:45:00,14.509814752252254,145.0448322368421,932.5812842491391,1045.2516414767906,26.044406976744185,141.50936156942143,901.363314564745,1053.7485968265783,11.215278159340658
2020-01-01 10:00:00,14.16,145.69,933.96,1054.14,25.95,144.23,891.42,1054.7,11.32
2020-01-01 10:15:00,14.795950019016228,146.0476677631579,926.5185355077122,1048.3586995134774,26.034796874999998,200.64595093057855,771.206037255395,994.5506214692244,11.194748603351956
2020-01-01 10:30:00,16.416700050709938,146.36181578947367,909.1519280205656,1033.652365369273,26.243624999999998,320.7447341605143,519.0161585739336,858.1591572512648,10.859329608938548
2020-01-01 10:45:00,18.59160005704868,146.58505592105263,889.2968565231363,1013.977348540432,26.508140625000003,440.0711503101929,263.8057006055052,711.610614407673,10.374245810055866
2020-01-01 11:00:00,20.89,146.67,874.39,993.29,26.76,494.17,134.53,620.99,9.8
2020-01-01 11:15:00,23.543202648701033,145.21369125939847,865.539374142183,970.8215419365157,26.979525528169017,489.49675106658776,113.64350703957972,582.5131355923272,8.58939929483924
2020-01-01 11:30:00,26.831107164622644,141.844843358396,858.2505204202857,943.6963425692546,27.205151408450703,476.7038361775673,98.01339514629308,550.6808427487352,6.700390670781734
2020-01-01 11:45:00,30.395958098232928,138.0635737781955,851.5564064882457,912.710471917366,27.455701584507043,457.63150319976324,88.21408567985989,529.0056285307757,4.95118671133336
2020-01-01 12:00:00,33.88,135.37,844.49,878.66,27.75,434.12,84.82,521.0,4.16
2020-01-01 12:15:00,37.240593261427314,134.06729681245258,837.6841015090309,840.1862642692976,28.124691461800463,371.9663093002368,197.57625000000002,544.9953125000001,4.129481351981352
2020-01-01 12:30:00,40.652196461138004,133.15747821666554,831.3566675724519,796.0441205951818,28.580896715035976,267.8811638224327,445.6400000000001,597.785,4.111390831390831
2020-01-01 12:45:00,44.08270143027969,132.1889205125457,823.9183998496467,747.199916623475,29.084153610753507,170.0754364334123,693.70375,650.5746875,4.097604895104895
2020-01-01 13:00:00,47.5,130.71,813.78,694.62,29.6,126.76,806.46,674.57,4.08
2020-01-01 13:15:00,50.83544172913167,127.79097327960217,796.3560762426855,634.6814528625232,30.09328250139691,141.085,736.8740443419389,639.5509008170038,4.055390625
2020-01-01 13:30:00,54.12618529729228,123.16723856239551,770.1169353404342,567.0036980341472,30.594766250698456,172.60000000000002,575.0441182451702,554.5224021786765,4.0282638888888895
