index,Total Energy(kWh)
2020-01-01 00:00:00,1.46
2020-01-01 00:15:00,1.4715625
2020-01-01 00:30:00,1.4774999999999998
2020-01-01 00:45:00,1.4796875000000005
2020-01-01 01:00:00,1.48
2020-01-01 01:15:00,1.4628125
2020-01-01 01:30:00,1.425
2020-01-01 01:45:00,1.3871875000000002
2020-01-01 02:00:00,1.37
2020-01-01 02:15:00,1.3964616935483871
2020-01-01 02:30:00,1.4580645161290322
2020-01-01 02:45:00,1.5281350806451617
2020-01-01 03:00:00,1.58
2020-01-01 03:15:00,1.610510752688172
2020-01-01 03:30:00,1.6358243727598565
2020-01-01 03:45:00,1.6582258064516129
2020-01-01 04:00:00,1.68
2020-01-01 04:15:00,1.7025
2020-01-01 04:30:00,1.724444444444445
2020-01-01 04:45:00,1.7441666666666666
2020-01-01 05:00:00,1.76
2020-01-01 05:15:00,1.773
2020-01-01 05:30:00,1.7846666666666666
2020-01-01 05:45:00,1.794
2020-01-01 06:00:00,1.8
2020-01-01 06:15:00,1.8029471153846155
2020-01-01 06:30:00,1.804692307692308
2020-01-01 06:45:00,1.806591346153846
2020-01-01 07:00:00,1.81
2020-01-01 07:15:00,1.828533653846154
2020-01-01 07:30:00,1.864807692307692
2020-01-01 07:45:00,1.9036778846153848
2020-01-01 08:00:00,1.93
2020-01-01 08:15:00,1.941875
2020-01-01 08:30:00,1.95
2020-01-01 08:45:00,1.958125
2020-01-01 09:00:00,1.97
2020-01-01 09:15:00,1.9949375
2020-01-01 09:30:00,2.0315000000000003
2020-01-01 09:45:00,2.0673125
2020-01-01 10:00:00,2.09
2020-01-01 10:15:00,2.1014375
2020-01-01 10:30:00,2.111
2020-01-01 10:45:00,2.1175625
2020-01-01 11:00:00,2.12
2020-01-01 11:15:00,2.1184375
2020-01-01 11:30:00,2.115
2020-01-01 11:45:00,2.1115625
2020-01-01 12:00:00,2.11
2020-01-01 12:15:00,2.113125
2020-01-01 12:30:00,2.12
2020-01-01 12:45:00,2.126875
2020-01-01 13:00:00,2.13
2020-01-01 13:15:00,2.126875
2020-01-01 13:30:00,2.12
2020-01-01 13:45:00,2.113125
2020-01-01 14:00:00,2.11
2020-01-01 14:15:00,2.1162499999999995
2020-01-01 14:30:00,2.13
2020-01-01 14:45:00,2.14375
2020-01-01 15:00:00,2.15
2020-01-01 15:15:00,2.15
2020-01-01 15:30:00,2.15
2020-01-01 15:45:00,2.15
2020-01-01 16:00:00,2.15
2020-01-01 16:15:00,2.14275390625
2020-01-01 16:30:00,2.12484375
2020-01-01 16:45:00,2.10201171875
2020-01-01 17:00:00,2.08
2020-01-01 17:15:00,2.05697265625
2020-01-01 17:30:00,2.0307812499999995
2020-01-01 17:45:00,2.00669921875
2020-01-01 18:00:00,1.99
2020-01-01 18:15:00,1.980591517857143
2020-01-01 18:30:00,1.9736607142857143
2020-01-01 18:45:00,1.9673995535714288
2020-01-01 19:00:00,1.96
2020-01-01 19:15:00,1.951314935064935
2020-01-01 19:30:00,1.942077922077922
2020-01-01 19:45:00,1.931801948051948
2020-01-01 20:00:00,1.92
2020-01-01 20:15:00,1.9055948153409088
2020-01-01 20:30:00,1.888480113636364
2020-01-01 20:45:00,1.8696253551136364
